text_id,text,hate
t_davidson_10752,I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,0
t_davidson_10753,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,2
t_davidson_10754,"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!",2
t_davidson_10755,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,1
t_davidson_10756,I hate the white trash cops who raped and murdered my infant daughters and son.,1
t_davidson_10757,I hate these hoes that look thick from the front them she pass u &amp; her ass be missing,2
t_davidson_10758,I hate this cookie built bitch &#128514;,2
t_davidson_10759,I hate those kids in your class that are always complaining and just being a bitch/douche to the teacher,2
t_davidson_10760,"I hate tht hoe I make it SO hard just to talk, dont I? I get off topic, Dont I??
 I get it poppin, Dont I? I'll end up stoppin, Wont I?",2
t_davidson_10761,I hate twitter. Just a bunch of sexy bitches I can't have,2
t_davidson_10762,I hate txtn this niggah man lol @YR_Killem,2
t_davidson_10763,"I hate when I see a thick bitch on Instagram, then she show up looking like a teddy graham.",2
t_davidson_10764,"I hate when I upload a pic with a caption that says ""me and my son"" and someone asks ""omg is that your son?"" ...No bitch I found him outside",2
t_davidson_10765,"I hate when a bitch can't take a compliment: ""You're so pretty"" ""No I'm not, I'm ugly"" ""WELL SHIT, YOU UGLY THEN, DAMN.....",2
t_davidson_10766,I hate when a bitch got fucked up teeth and she trynna smile in her pictures tf lmfao,2
t_davidson_10767,"I hate when a girls all ""I'm single and I do single shit (be a lil thottie) cuff me if you have a problem"" like bitch I'll RKO your ass",2
t_davidson_10768,"I hate when bitches ""been thinking"" smh",2
t_davidson_10769,"I hate when bitches be like ""I love him so much 11/2/2012&lt;3!!!""",2
t_davidson_10770,I hate when bitches get lame &#128078;,2
t_davidson_10771,"I hate when bitches keep saying ""yassss like"" like bitch u sound stupid stfu",2
t_davidson_10772,I hate when bitches only wanna talk to me is when their bf breaks up with them or theyre on break with their bf. No nigga. Fuck out my inbox,2
t_davidson_10773,I hate when bitches post pictures with other cute bitches and don't tag em in it. That's low key very selfish as fuck,2
t_davidson_10774,"I hate when bitches say ""bro"" and ""bruh""",2
t_davidson_10775,"I hate when bitches think you expect something in return for buying them a cheap ass gift or food. This is MY life, let me live!",2
t_davidson_10777,I hate when bitches try to talk shit with chipped nails,2
t_davidson_10778,I hate when black people try and be white so bad ... Your a nigger,1
t_davidson_10779,I hate when cute ass girls have wack af boyfriends like bitch youre settlling. Quit your settling and be with a real nigga,2
t_davidson_10780,I hate when females try to sound like bird heads,0
t_davidson_10781,"I hate when girls say ""I'm single but my heart is taken"" bitch, that nigga don't love you, hoe. Move on.",2
t_davidson_10782,"I hate when girls say ""I'm single but my heart is taken"" bitch, that nigga don't love you. move on !!!",2
t_davidson_10783,"I hate when girls say ""forever alone"" like shut up your ""forever a hoe"" not forever alone so shut up before I get your dick breath on me",2
t_davidson_10784,I hate when hoes try to play the wifey roll,2
t_davidson_10785,"I hate when hoes tweet about ""hoes""...? Okay, that aint hypocritical",2
t_davidson_10786,I hate when i see a cold hoe tryna kick knowledge,2
t_davidson_10787,I hate when my best friend gets a new bitch and barely chills with me,2
t_davidson_10788,I hate when niggas come up to me and tell me they got this bitch off twitter or got her and it be a bitch I fuc wit lol smh,2
t_davidson_10789,I hate when people ask if I shoot up!! I don't need that pussy shit to be bigger than you unswole niggas&#128075;,2
t_davidson_10790,"I hate when people call me ""mate"". Were not in England you fucking twat",2
t_davidson_10791,I hate when people have terrible coping skills and complain too much. Oh your mom died? How about you stop being a pussy.,2
t_davidson_10792,I hate when people just randomly stop talking to you like give me a reason bitch,2
t_davidson_10793,I hate when people organize plans and you end up reaching the destination before them...bitch don't ask me if I'm here,2
t_davidson_10794,"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you",1
t_davidson_10795,I hate when people tweef and then delete the tweets. like yalls some hoes for that . I'm trying to read them,2
t_davidson_10796,"I hate when ppl break up a fight like idc if they best friends, sisters, whatever let them bitches fight ctfuu",2
t_davidson_10797,"I hate when ppl come to my house and make a mess in the bathroom, like bitch do I come to your house and play in the sink? noooo",2
t_davidson_10798,I hate when those little white kids try and act black. Like bitch YOU ARE WHITE,2
t_davidson_10799,I hate when white trash try to act like they're my equal. It only makes it that much clearer how white trash they are.,1
t_davidson_10800,I hate yal I'd delete my twitter if I had somethin better to do bitch ass niggas,2
t_davidson_10801,I hate yellow jackets can't feel arms and back lol,0
t_davidson_10802,I hate you niccas! Lol http://t.co/NqSYeQhGOZ,1
t_davidson_10803,I have 0 hoes &#128588;,2
t_davidson_10804,I have a bitch face and a bitch voice to match it so its kinda hard making friends.,2
t_davidson_10805,I have a feeling tonight will be trash.,0
t_davidson_10806,I have all these EXTRA ASS unnecessary clothes &amp; cay wanna act like a lit hoe.,2
t_davidson_10807,"I have better things to do, like drive my yellow fucking Lamborghini",2
t_davidson_10808,I have finally come to terms with the fact I am at my highest bitch level when I don't eat! #needaSnickersanda2piece,2
t_davidson_10809,"I have my work done a day after i get it, and everybody else be Scramblin' on Sunday. this the day of rest bitches..",2
t_davidson_10810,I have never actually seen a yellow duck.,0
t_davidson_10811,I have no clothes that make me look like a redneck but I tried my best &#128514;,0
t_davidson_10812,I have no hoes man. I don't need those though &#128564;,2
t_davidson_10813,I have no respect for people who cheat that shits just retarded,2
t_davidson_10814,I have officially earned my right to bitch about things for the next two years! Yay!,2
t_davidson_10815,I have one more day of fucking school. God nansemond is fucking retarded,2
t_davidson_10816,I have really light colored eyebrows naturally and it's not ok,0
t_davidson_10817,I have such a horrible perspective of time. I think I might be retarded smh,2
t_davidson_10818,I have them bitches runnin wen dat pipe come DAMN,2
t_davidson_10819,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,0
t_davidson_10820,I have to hide these bitches or my sister gets them and eats all of them &#128520;,2
t_davidson_10821,"I have to stop using ""bitch"" so often in my everyday conversations",2
t_davidson_10822,"I have to tell you a secret,
""your a stupid hoe""",2
t_davidson_10823,I have yet to understand why so many bytches getting the bull piercing? It's called a septic or something like that ...,2
t_davidson_10824,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,2
t_davidson_10825,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.,0
t_davidson_10826,I hear the same thing day in and day out.... its for the birds.,0
t_davidson_10827,I heard bitches commit sins for Chipotle,2
t_davidson_10828,"I heard rumors of a vile, hideous, traitorous bitch named Pelosi parading around w/ illegal aliens while Vets get the shaft. #bloodboiling",2
t_davidson_10829,I heard she pops pussy on the low,2
t_davidson_10830,I heard them same pussy niggas hatin !,2
t_davidson_10831,I hit raw while im listening to papoose,2
t_davidson_10832,"I honestly don't understand why men love to bash the women that make them feel good. ""She sucked my dick soooo goood. She a ho!"" -__-",2
t_davidson_10833,I hope Charlie brought the lube for this test...,0
t_davidson_10834,"I hope i trip and fall into some pussy, tunechi",2
t_davidson_10835,I hope out making they moneyy..lol RT @Broski5519: Aye... whr da hoes at..????,2
t_davidson_10836,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez",0
t_davidson_10837,I hope the trash I talk abt @CNN's poor product doesn't hurt my chances of getting hired as a legal correspondent. I was jk CNN.,0
t_davidson_10838,I hope you all accidentally get a fat black bitch pregnant,2
t_davidson_10839,I hope you get eye cancer bitch.,1
t_davidson_10840,I hope you realize that your both retarded,2
t_davidson_10841,"I hope you wrapping it up! Give that pussy a break! All them niggas you fuckin, never been on a date &#128553;",2
t_davidson_10842,I hopes dis don't come as a severe shock to use but I'm colored,0
t_davidson_10843,I ignore birds,0
t_davidson_10844,I impress da young white girl next doe by taking out my giant negro thang and usin it to flip da hamburgers for da #KoolQueefTribute&#160;,2
t_davidson_10845,I jus wanna live good stay fresh and fuck bad bitches! &#128076;&#128175;,2
t_davidson_10846,"I jus wanna smoke, rub on a bitch booty n bump ""These Days...""",2
t_davidson_10847,I jus wanna watch this last episode of orange is the new black but Netflix jus wants to be a bitch &#128530;,2
t_davidson_10848,I just be chillin tho .... I don't fuck w/ hoes or hoe niggas so I don't know about how they operate ... Maybe I'm wrong,2
t_davidson_10849,I just be fucking these bitches these niggas be cuffin these hoes,2
t_davidson_10850,I just bitch slapped my brother,2
t_davidson_10851,I just bought a Bentley and a bitch came wit it,2
t_davidson_10852,I just can't date a ghetto ass girl bruh,2
t_davidson_10853,I just can't imagine myself being albino haha,2
t_davidson_10854,I just caught this fat bitch slippin taking a selfie,2
t_davidson_10855,I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat,2
t_davidson_10856,I just dodged a bullet from a crazy bitch,2
t_davidson_10857,I just don't get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker,2
t_davidson_10858,I just fell in love. Just saw the baddest bitch driving a 2014 e350 amg coupe &#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;,2
t_davidson_10859,I just fucked an albino. It was weird because it was like a white body impersonating a black voice....... like Iggy Azalea,2
t_davidson_10860,I just getting started oh ya we got it bitch.,2
t_davidson_10861,I just got so hype haha lets go!!!! Beat the shit out dat pussy ass niqqa,2
t_davidson_10862,"I just heard my mom go ""she is up"" v annoyed bitch the fuck you expect I slept for how long and now I'm hungry bye felecia",2
t_davidson_10863,I just herd the most random and. Creepiest sound.... Da fuck is going on outside my windows... I'm not looking out that bitch.,2
t_davidson_10864,"I just love that ""tweaking hoe tweaking hoe song that's the only part I no &#128584; wee be getting money so we ball out some sme sme",2
t_davidson_10865,I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB,0
t_davidson_10866,I just might get to these riches I might go broke on these bitches,2
t_davidson_10867,I just need the Yankees to win the pennant!,0
t_davidson_10868,I just need to know what that pussy like so one time is fine with me - drizzy lol,2
t_davidson_10869,I just put down a pan of brownies,0
t_davidson_10870,"I just read prolly 11 tweets from 11 different girls about how their looong relationship ended today.. Daaaamn.. ""Yo hoe will get SLAYED""",2
t_davidson_10871,I just saw a man have a actual conversation with his bird haha,0
