Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
12839,3,0,0,3,2,Lmaooo naw man RT @DipOnline Yo want in RT @HumbltonBanks: U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special,lmao <elong> naw man rt  <allcaps> <user> yo want in rt  <allcaps> <user> : u serious bro ? <repeat> lol rt  <allcaps> <user> <number><number>am early bird special
12840,3,0,3,0,1,"Lmaooo nigga said a ""Hol it down"" dyke was in the background","lmao <elong> nigga said a ""hol it down"" dyke was in the background"
12841,3,0,2,1,1,Lmaooo wait so why everybody talm bout card crackers?! I missed it,lmao <elong> wait so why everybody talm bout card crackers ! <repeat> i missed it
12842,3,0,3,0,1,Lmaoooo RT @Hand2DaHairline: His sister probably got the pussy that night RT @No_Cut_Card: #NeverForget http://t.co/HkXEbFWDYz&#8221;,lmao <elong> rt  <allcaps> <user> : his sister probably got the pussy that night rt  <allcaps> <user> : <hashtag> never forget <url> ;
12843,3,1,2,0,1,"Lmaoooo deep RT @haneema: That girl curved every nigga that tried to holla and nobody said ""fuck you then bitch""...#whiteprivilege","lmao <elong> deep rt  <allcaps> <user> : that girl curved every nigga that tried to holla and nobody said ""fuck you then bitch"". <repeat><hashtag> whiteprivilege"
12844,3,0,3,0,1,Lmaoooo nah I'm down here turning up RT @4TR0N3: Yah not gonna believe this but @ItsNotHarold being a bitch in BG being a bitch &#128514;&#128514;&#128514;&#128514;,lmao <elong> nah i'm down here turning up rt  <allcaps> <user> : yah not gonna believe this but <user> being a bitch in bg  <allcaps> being a bitch &#<number> ;&#<number> ;&#<number> ;&#<number> ;
12845,3,0,0,3,2,"Lmaoooo!!!!!!!!!!!! ""@King_Komo: A bird in the hand is worth two in the bush. http://t.co/50Ye6jAADU""","lmao <elong> ! <repeat> ""<user> : a bird in the hand is worth two in the bush . <url>"""
12846,3,0,3,0,1,LmaooooRT @BakeGriffin Remember when y'all bitches were Lotus Flower Bombs around this time last year,lmaoooort <user> remember when y'all bitches were lotus flower bombs around this time last year
12847,3,1,2,0,1,Lmaooooo RT @savvgrace: bitches be like &#8220;relationship goals&#8221;&#8230;. Dumb ass nigga http://t.co/5CuNHFd79O,lmao <elong> rt  <allcaps> <user> : bitches be like &#<number> ;relationship goals&#<number> ;&#<number> ;. dumb ass nigga <url>
12848,3,0,3,0,1,Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a negro league player http://t.co/SngyNAGULC,lmao <elong> im outta here rt  <allcaps> <user> bobby shmurda looks like a negro league player <url>
12849,3,0,3,0,1,Lmaoooooo &#171;@PubesOnFleeK: That bitch stripping at a murder scene &#8220;@ItsDollyCouture: My view &#128525; http://t.co/oiJizl0naF,lmao <elong> &#<number> ;<user> : that bitch stripping at a murder scene &#<number> ;<user> : my view &#<number> ; <url>
12850,3,0,1,2,2,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?,lmao <elong> @ supreme being trash . guess bape is trash to huh ?
12851,3,0,3,0,1,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre really is a big sloppy bitch. He's fat as shit.,lmao <elong> rt  <allcaps> <user> rt  <allcaps> <user> dre really is a big sloppy bitch . he's fat as shit .
12852,3,0,3,0,1,Lmaoooooo lil Dave you a hoe for that,lmao <elong> lil dave you a hoe for that
12853,3,1,2,0,1,Lmaoooooooo RT @80sbaby4life: You woke up a faggot didnt you RT @Maxin_Betha: My nigga ain't get carded since I was a sophomore b,lmao <elong> rt  <allcaps> <user> : you woke up a faggot didnt you rt  <allcaps> <user> : my nigga ain't get carded since i was a sophomore b
12854,3,0,3,0,1,Lmaoooooooo RT @Chollie_Grapes: Dumped the shyt outta me. Fuck wrong with her. I'm perfect like angel pussy,lmao <elong> rt  <allcaps> <user> : dumped the shyt outta me . fuck wrong with her . i'm perfect like angel pussy
12855,3,0,3,0,1,Lmaoooooooo! RT @HeauxmerSimpson D'Angelo prolly nice as shit at Madden now. Lmao. Fat bitch.,lmao <elong> ! rt  <allcaps> <user> d'angelo prolly nice as shit at madden now . lmao . fat bitch .
12856,3,0,3,0,1,Lmfao RT @GahDamnAnimal: Fat hoes in tight clothes be lookin like a half opened can of biscuits,lmfao rt  <allcaps> <user> : fat hoes in tight clothes be lookin like a half opened can of biscuits
12857,3,0,3,0,1,Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553;,lmfao rt  <allcaps> <user> eating pussy rt  <allcaps> <user> : of what ? &#<number> ; rt  <allcaps> <user> : i really want my braces off it's in the way &#<number> ;&#<number> ;
12858,3,0,0,3,2,Lmfao RT @NYDailyNews: The New York @Yankees have won 27 World Series titles &#8211;&#160;the most of all-time.,lmfao rt  <allcaps> <user> : the new york <user> have won <number> world series titles &#<number> ;&#<number> ;the most of all-time .
12859,3,0,3,0,1,"Lmfao RT @_TrishaAnn_: I only twerk to ""Somewhere in America"" because when Hov says twerk, you twerk bitch!!","lmfao rt  <allcaps> <user> : i only twerk to ""somewhere in america"" because when hov says twerk , you twerk bitch ! <repeat>"
12860,3,0,3,0,1,Lmfao all bitches is hoes then,lmfao all bitches is hoes then
12861,3,0,3,0,1,Lmfao bitch got her shit rocked,lmfao bitch got her shit rocked
12862,3,0,3,0,1,"Lmfao but "" we don't talk "" gtfoh &#128514;&#128514; bitch I guessed it! &amp; I was right &#128514;&#128527;","lmfao but "" we don't talk "" gtfoh &#<number> ;&#<number> ; bitch i guessed it ! &amp ; i was right &#<number> ;&#<number> ;"
12863,3,0,3,0,1,Lmfao custy bitches be like ( ) come on in,lmfao custy bitches be like ( ) come on in
12864,3,0,3,0,1,Lmfao hoe,lmfao hoe
12865,3,1,2,0,1,Lmfao niggas was going ham on the trash can in class.,lmfao niggas was going ham on the trash can in class .
12866,3,0,1,2,2,Lmfao no you didnt RT @SS4_Fresh: @vivelacourtney got cute new avi and all but she too old for colored contacts &#128073;&#128064;&#128584;,lmfao no you didnt rt  <allcaps> <user> : <user> got cute new avi and all but she too old for colored contacts &#<number> ;&#<number> ;&#<number> ;
12867,3,0,3,0,1,Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.,lmfao right . <repeat>rt <user> : you knew you was sidechick . stop hating hoe .
12868,3,0,3,0,1,Lmfao this is some straight up retarded shit up in here,lmfao this is some straight up retarded shit up in here
12869,3,1,2,0,1,"Lmfao u sloth trinidad james with a relaxer lookin ass bitch""@Flowy_Bri: i hate niggers, imma start talking to white boys.""","lmfao u sloth trinidad james with a relaxer lookin ass bitch""<user> : i hate niggers , imma start talking to white boys ."""
12870,3,1,2,0,1,Lmfao watching Brokeback Mountain with Taylor cuz we've both never seen it aha #queers @mckinley719,lmfao watching brokeback mountain with taylor cuz we've both never seen it aha <hashtag> queers <user>
12871,3,0,3,0,1,Lmfao.. oh i forgot.. texting it to u now RT @DaRealQuitaM: @VonshayeB I told u to text me what I need to buy for the salad a bitch hungry,lmfao . <repeat> oh i forgot . <repeat> texting it to u now rt  <allcaps> <user> : <user> i told u to text me what i need to buy for the salad a bitch hungry
12872,3,0,3,0,1,"Lmfaooo nigga RT @SenorSteez: Nigga, yo lips look like a charcoal bitch pussy.","lmfao <elong> nigga rt  <allcaps> <user> : nigga , yo lips look like a charcoal bitch pussy ."
12873,3,0,3,0,1,Lmfaooo this bitch hits my car and calls the cops and says it was my fault &#128514;&#128514;&#128514; dumb bitch,lmfao <elong> this bitch hits my car and calls the cops and says it was my fault &#<number> ;&#<number> ;&#<number> ; dumb bitch
12874,3,0,3,0,1,Lmfaooo&#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/Y4dXfH8nLv&#8221;,lmfao <elong>&#<number> ;<user> : two bad bitches giving me head at the same dam time . <repeat> <hashtag> old p i c s lol  <allcaps> <url> ;
12875,3,0,3,0,1,Lmfaoooo fizz baby mama snatched that bitch soul,lmfao <elong> fizz baby mama snatched that bitch soul
12876,3,0,3,0,1,Lmfaooooo RT @miavenise: Can't trust a bitch that don't smile with her teeth.,lmfao <elong> rt  <allcaps> <user> : can't trust a bitch that don't smile with her teeth .
12877,3,0,3,0,1,Lmfaoooooo RT @BryceHamilton11: I'm so glad my shorty ain't all over twitter and IG tryna be a famous Columbus hoe &#128514;&#128514;&#128514;&#128514;,lmfao <elong> rt  <allcaps> <user> : i'm so glad my shorty ain't all over twitter and ig  <allcaps> tryna be a famous columbus hoe &#<number> ;&#<number> ;&#<number> ;&#<number> ;
12878,6,0,6,0,1,Lmfaoooooo RT @TooDopeForLife: LMFAOOOOOOOPOOOOOO RT @DJKayyOhh: &#8220;here come yo bitch ass auntie&#8221; http://t.co/e5KlLhp0CV,lmfao <elong> rt  <allcaps> <user> : lmfaooooooopo  <allcaps> <elong> rt  <allcaps> <user> : &#<number> ;here come yo bitch ass auntie&#<number> ; <url>
12879,3,0,3,0,1,Lmfaooooooooo bro RT @BrandNewAndrew: Strippers on twitter talking about how much money they made tonight. Like bitch i will rob you,lmfao <elong> bro rt  <allcaps> <user> : strippers on twitter talking about how much money they made tonight . like bitch i will rob you
12880,3,0,3,0,1,Load this bitch up with Kool Aid,load this bitch up with kool aid
12881,3,0,3,0,1,Lock 5 fat bitches in 1 room for 5 days with just 5 Mcdoubles. Now that's hunger games,lock <number> fat bitches in <number> room for <number> days with just <number> mcdoubles . now that's hunger games
12882,3,0,1,2,2,Log off nigger RT @PoloKingBC: #relationshipgoals http://t.co/Ge9koImYGj,log off nigger rt  <allcaps> <user> : <hashtag> relationshipgoals <url>
12883,3,0,3,0,1,"Lol #Facts ""@MikeDiggEm: The baddest bitches be porn stars n strippers""","lol <hashtag> facts ""<user> : the baddest bitches be porn stars n strippers"""
12884,3,0,3,0,1,"Lol @ ""active"" RT @SherinaVictoria: Idgaf about an active hoe as long as she's not fucking my man. need to learn how to mind your business.","lol @ ""active"" rt  <allcaps> <user> : idgaf about an active hoe as long as she's not fucking my man . need to learn how to mind your business ."
12885,3,0,3,0,1,Lol @ me next time bitch,lol @ me next time bitch
12886,3,1,2,0,1,Lol Father has bitches pouring arizona tea on themselves in this one video,lol father has bitches pouring arizona tea on themselves in this one video
12888,3,1,2,0,1,"Lol I followed the bitch just so I can unfollow her cause she talkin shit, shit away with her two","lol i followed the bitch just so i can unfollow her cause she talkin shit , shit away with her two"
12889,3,0,3,0,1,Lol I love when ppl think ima fucking look away like a pussy when I catch them staring at me lmao LOOK AWAY HOE,lol i love when ppl think ima fucking look away like a pussy when i catch them staring at me lmao look  <allcaps> away hoe
12890,3,0,2,1,1,"Lol I make hoes madd hahhaha, @No_FAKINGG. ;)","lol i make hoes madd hahhaha , <user> . <smile>"
12891,6,1,4,1,1,Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-,lol i never understood retards who use the atm and pay a $<number> fee to get $<number> and put it in gas so the don't pay the credit price -_-
12892,3,0,3,0,1,Lol I see what you did there RT @JayWiz614: @ItsNotHarold hell yeah bitches hate that shit,lol i see what you did there rt  <allcaps> <user> : <user> hell yeah bitches hate that shit
12893,3,0,3,0,1,Lol I told Kenzie's bf I was going to stop cussing and he lol'd in my face like bitch u don't even know me,lol i told kenzie's bf i was going to stop cussing and he lol'd in my face like bitch u don't even know me
12894,3,0,2,1,1,Lol I told my brother imma good christin girl he said nah u a wholesome hoe lmaoo so bogus who says shit like dat he mean af,lol i told my brother imma good christin girl he said nah u a wholesome hoe lmaoo so bogus who says shit like dat he mean af
12895,3,0,3,0,1,Lol It ain't nun wrong wit Tryn to be 1 of da realist niccas n da city tho #salute,lol it ain't nun wrong wit tryn to be <number> of da realist niccas n da city tho <hashtag> salute
12896,3,0,3,0,1,Lol Jk I changed my number on them ho*s,lol jk i changed my number on them ho*s
12897,3,0,3,0,1,Lol Lebron a bitch.. Now that basketball is back say goodbye to sports center.. It's Lebron center now..,lol lebron a bitch . <repeat> now that basketball is back say goodbye to sports center . <repeat> it's lebron center now . <repeat>
12898,3,2,1,0,0,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,lol nicca dime game got soo much clout niccas goin to da store to buy sum dice
12899,3,0,3,0,1,"Lol RT @HURRICANESENSEI: @viaNAWF ""Just need to know what that pussy like so one time is fine with me""","lol rt  <allcaps> <user> : <user> ""just need to know what that pussy like so one time is fine with me"""
12900,3,2,1,0,0,Lol RT @JayFucknHarris: Youuuuu got niggas but I don't got bitches,lol rt  <allcaps> <user> : you <elong> got niggas but i don't got bitches
12901,3,0,3,0,1,Lol RT @MsTamarShawnice Most chicks that go to Enon are hoes or reformed hoes,lol rt  <allcaps> <user> most chicks that go to enon are hoes or reformed hoes
12902,6,0,6,0,1,"Lol Sam said ""Betty Boop"" is a hoe &#128514;","lol sam said ""betty boop"" is a hoe &#<number> ;"
12903,3,0,3,0,1,Lol actually bitch please choke on my nuts.,lol actually bitch please choke on my nuts .
12904,3,0,3,0,1,Lol at bitches thinking Kanye is the perfect man because he opened the car door for his wife.. You bitches don't know wtf y'all need..,lol at bitches thinking kanye is the perfect man because he opened the car door for his wife . <repeat> you bitches don't know wtf y'all need . <repeat>
12905,3,0,3,0,1,"Lol at the random ""fist fight"" aka pussy shove match at DnD tonight.","lol at the random ""fist fight"" aka pussy shove match at dnd tonight ."
12906,3,1,2,0,1,Lol at these honkies talking trash I'm done with this shit #growup #whitetrash,lol at these honkies talking trash i'm done with this shit <hashtag> growup <hashtag> whitetrash
12907,3,0,3,0,1,"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie","lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie"
12908,6,0,6,0,1,Lol bitch,lol bitch
12909,3,1,2,0,1,Lol bitch u a has been,lol bitch u a has been
12910,3,0,3,0,1,Lol bitch you think you're classy? THE FUCK EVER,lol bitch you think you're classy ? the  <allcaps> fuck ever
12911,3,0,3,0,1,Lol bitches be hella mad about they exs like why can't you be friends and forget about the past,lol bitches be hella mad about they exs like why can't you be friends and forget about the past
